title,description,category,location,latitude,longitude,date_start,price,image_url,quality_ml,text
Tarde de magia y ilusionismo con maratón popular,"Participa en tarde de magia y ilusionismo en la Terraza 787. para toda la familia. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! familia.",entretenimiento,Zapopan Centro,20.641731706573033,-103.33976161656986,2026-07-22T19:59:30.708623+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Tarde de magia y ilusionismo con maratón popular Participa en tarde de magia y ilusionismo en la Terraza 787. para toda la familia. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! familia."
Cine al aire libre con cook-off de pozole,Vive cine al aire libre en la Terraza 787. meet & greet con artistas incluido. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. todos bienvenidos. obra premiada a nivel nacional.,entretenimiento,Tonalá Artesanal,20.70276364915023,-103.36494695125775,2026-04-21T19:59:30.708466+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,0.9,Cine al aire libre con cook-off de pozole Vive cine al aire libre en la Terraza 787. meet & greet con artistas incluido. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. todos bienvenidos. obra premiada a nivel nacional.
Trail Running por el Bosque con Taller de Fotografía,"Sesión de yoga al aire libre rodeada de instalaciones artísticas interactivas. Con visita guiada a la exposición al finalizar. Cupo limitado, reserva tu lugar.",deportivo,Mercado San Juan de Dios,20.653836199244346,-103.33200449439781,2026-06-18T19:59:30.711070+00:00,,,0.6,"Trail Running por el Bosque con Taller de Fotografía Sesión de yoga al aire libre rodeada de instalaciones artísticas interactivas. Con visita guiada a la exposición al finalizar. Cupo limitado, reserva tu lugar."
Encuentro de voluntariado con taller de fermentados y kombuchas,Encuentro de voluntariado próximamente. en Guadalajara. También: feria de quesos mexicanos.,otro,Mercado San Juan de Dios,,,2026-08-05T19:59:30.709363+00:00,,,0.4,Encuentro de voluntariado con taller de fermentados y kombuchas Encuentro de voluntariado próximamente. en Guadalajara. También: feria de quesos mexicanos.
Cook-off de pozole en Centro,Cook-off de pozole en Tlaquepaque Centro. con más de 40 expositores locales. No te lo pierdas. obra premiada a nivel nacional.,gastronomico,Parque Metropolitano,20.694058629085514,-103.39447449105609,2026-07-25T19:59:30.708199+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.9,Cook-off de pozole en Centro Cook-off de pozole en Tlaquepaque Centro. con más de 40 expositores locales. No te lo pierdas. obra premiada a nivel nacional.
Noche de improvisación teatral con clase de repostería tradicional,Disfruta noche de improvisación teatral este fin de semana. ZMG. transmisión en línea disponible. chef invitado de renombre nacional.,entretenimiento,Expo Guadalajara,,,2026-06-22T19:59:30.708603+00:00,0.0,,0.5,Noche de improvisación teatral con clase de repostería tradicional Disfruta noche de improvisación teatral este fin de semana. ZMG. transmisión en línea disponible. chef invitado de renombre nacional.
Expo de Tecnología Deportiva y Clínica de Atletismo,"Taller de mindfulness seguido de reto de calistenia urbana en el Parque Morelos. Apto para principiantes y avanzados, sesión de preguntas y respuestas al finalizar.",otro,Bosque de la Primavera,20.630835335077784,-103.38823369211232,2026-07-14T19:59:30.710966+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,"Expo de Tecnología Deportiva y Clínica de Atletismo Taller de mindfulness seguido de reto de calistenia urbana en el Parque Morelos. Apto para principiantes y avanzados, sesión de preguntas y respuestas al finalizar."
Aprovecha el encuentro de voluntariado en Jalisco,"Aprovecha encuentro de voluntariado en el Hub de Innovación Jalisco. materiales y kit digital incluidos. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! en Guadalajara.",otro,Plaza de Armas,20.683055641233196,-103.34451158313396,2026-07-04T19:59:30.709801+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Aprovecha el encuentro de voluntariado en Jalisco Aprovecha encuentro de voluntariado en el Hub de Innovación Jalisco. materiales y kit digital incluidos. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! en Guadalajara."
Torneo de tenis con feria del tequila artesanal,"Torneo de tenis se presenta en el Parque Agua Azul. con hidratación y snacks incluidos. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya.",deportivo,GDL Arena,20.67569317133347,-103.27124530385184,2026-07-21T19:59:30.707222+00:00,200.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Torneo de tenis con feria del tequila artesanal Torneo de tenis se presenta en el Parque Agua Azul. con hidratación y snacks incluidos. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya."
Lectura de narrativa contemporánea en Jalisco,Disfruta lectura de narrativa contemporánea en la Biblioteca Pública de Jalisco. charla con el artista al finalizar. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. actividad gratuita. con área de comida y bebidas.,cultural,Estadio Akron,20.60727330051988,-103.25782413248162,2026-07-11T19:59:30.705778+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,Lectura de narrativa contemporánea en Jalisco Disfruta lectura de narrativa contemporánea en la Biblioteca Pública de Jalisco. charla con el artista al finalizar. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. actividad gratuita. con área de comida y bebidas.
Gaming Fest con Torneos de eSports y Zona Fitness,"Torneo de videojuegos y zona de calistenia urbana en el GDL Arena. Categorías por edad y género, premiación para los tres primeros lugares. Transmisión en vivo por redes sociales, estacionamiento gratuito. zona de descanso habilitada.",entretenimiento,Universidad de Guadalajara,20.67858067668362,-103.36001340393271,2026-05-12T19:59:30.710685+00:00,0.0,,0.7,"Gaming Fest con Torneos de eSports y Zona Fitness Torneo de videojuegos y zona de calistenia urbana en el GDL Arena. Categorías por edad y género, premiación para los tres primeros lugares. Transmisión en vivo por redes sociales, estacionamiento gratuito. zona de descanso habilitada."
Vive el taller de serigrafía en Degollado,"Taller de serigrafía se presenta en el Teatro Degollado. con visita guiada incluida. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. comunidad. cupo limitado a 200 personas.",cultural,Expo Guadalajara,20.655781679387896,-103.36890164560832,2026-04-22T19:59:30.705689+00:00,100.0,,0.7,"Vive el taller de serigrafía en Degollado Taller de serigrafía se presenta en el Teatro Degollado. con visita guiada incluida. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. comunidad. cupo limitado a 200 personas."
Torneo de pádel mixto con clase de repostería tradicional,"Únete torneo de pádel mixto en la Pista Atlética Jalisco. apto para principiantes y avanzados. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! música en vivo durante el evento. meet & greet con artistas incluido.",deportivo,Jardín Botánico GDL,20.687004604198822,-103.33393515775029,2026-06-21T19:59:30.706213+00:00,300.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Torneo de pádel mixto con clase de repostería tradicional Únete torneo de pádel mixto en la Pista Atlética Jalisco. apto para principiantes y avanzados. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! música en vivo durante el evento. meet & greet con artistas incluido."
Mercado de productores locales con festival de música indie tapatía,Este fin de semana: mercado de productores locales en la Hacienda Santa Lucía. ingredientes de origen local garantizado. familia. puertas abren a las 7 PM.,gastronomico,Zapopan Centro,20.639786930284824,-103.20324522173995,2026-07-23T19:59:30.708354+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,Mercado de productores locales con festival de música indie tapatía Este fin de semana: mercado de productores locales en la Hacienda Santa Lucía. ingredientes de origen local garantizado. familia. puertas abren a las 7 PM.
Clínica de atletismo juvenil con gaming fest con torneos,"Clínica de atletismo juvenil se presenta en el Estadio Akron. playera de participación incluida. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. con más de 40 expositores locales.",deportivo,Bosque de la Primavera,20.687793027301755,-103.39326951308233,2026-07-31T19:59:30.706390+00:00,200.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Clínica de atletismo juvenil con gaming fest con torneos Clínica de atletismo juvenil se presenta en el Estadio Akron. playera de participación incluida. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. con más de 40 expositores locales."
Festival de música electrónica en GDL,Este fin de semana: festival de música electrónica en el Foro Indie Rocks GDL. después del evento habrá afterparty. en Guadalajara. registro previo recomendado.,entretenimiento,Jardín Botánico GDL,,,2026-04-24T19:59:30.708445+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.6,Festival de música electrónica en GDL Este fin de semana: festival de música electrónica en el Foro Indie Rocks GDL. después del evento habrá afterparty. en Guadalajara. registro previo recomendado.
Concierto de Jazz con Exposición de Arte Contemporáneo,"Proyección de cine documental seguida de concierto de jazz en vivo. La exposición de arte permanecerá abierta durante el evento. Boletos disponibles en taquilla, zona VIP disponible. zona metropolitana.",cultural,Parque Agua Azul,20.61381361543971,-103.31521860079884,2026-05-21T19:59:30.711524+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Concierto de Jazz con Exposición de Arte Contemporáneo Proyección de cine documental seguida de concierto de jazz en vivo. La exposición de arte permanecerá abierta durante el evento. Boletos disponibles en taquilla, zona VIP disponible. zona metropolitana."
Taller de Meditación y Reto de Calistenia Urbana,"Conferencias de salud preventiva y clase masiva de zumba al aire libre. Médico deportivo en sitio, refrigerio incluido para asistentes. Transmisión híbrida presencial y virtual, sesión de preguntas en vivo.",otro,Centro Cultural Cabañas,,,2026-05-12T19:59:30.710574+00:00,0.0,,0.5,"Taller de Meditación y Reto de Calistenia Urbana Conferencias de salud preventiva y clase masiva de zumba al aire libre. Médico deportivo en sitio, refrigerio incluido para asistentes. Transmisión híbrida presencial y virtual, sesión de preguntas en vivo."
