user_id,event_id,event_category,interaction_type,engagement_score,label
152,113,cultural,uninterested,0,0
117,141,cultural,save,2,1
68,590,cultural,interested,2,1
180,413,otro,interested,2,1
0,142,deportivo,view,1,1
34,315,otro,view,0,0
90,153,deportivo,save,2,1
20,450,deportivo,uninterested,0,0
199,16,entretenimiento,uninterested,0,0
102,278,entretenimiento,interested,2,1
130,218,entretenimiento,interested,2,1
145,170,entretenimiento,save,2,1
70,409,entretenimiento,view,0,0
50,236,entretenimiento,save,2,1
97,365,deportivo,interested,2,1
135,103,cultural,save,2,1
79,588,entretenimiento,uninterested,0,0
170,138,deportivo,interested,2,1
65,111,otro,view,1,1
105,18,gastronomico,save,2,1
101,488,gastronomico,view,1,1
88,371,otro,uninterested,0,0
154,561,gastronomico,view,0,0
82,488,gastronomico,uninterested,0,0
102,441,otro,save,2,1
156,1,deportivo,view,1,1
63,28,otro,save,2,1
64,252,gastronomico,view,0,0
51,194,entretenimiento,uninterested,0,0
153,475,gastronomico,view,1,1
1,296,cultural,view,0,0
167,477,entretenimiento,uninterested,0,0
37,68,gastronomico,uninterested,0,0
78,232,gastronomico,uninterested,0,0
72,577,deportivo,view,1,1
76,346,cultural,interested,2,1
126,574,otro,save,2,1
33,385,gastronomico,interested,2,1
98,159,otro,uninterested,0,0
84,154,deportivo,view,0,0
46,25,cultural,save,2,1
124,438,deportivo,save,2,1
26,267,gastronomico,save,2,1
158,430,entretenimiento,uninterested,0,0
94,3,otro,view,1,1
168,530,gastronomico,interested,2,1
104,394,cultural,view,1,1
122,348,gastronomico,interested,2,1
1,589,gastronomico,save,2,1
181,588,entretenimiento,view,1,1
49,280,cultural,view,1,1
13,158,cultural,save,2,1
18,87,gastronomico,save,2,1
22,183,gastronomico,uninterested,0,0
37,597,gastronomico,save,2,1
18,238,gastronomico,save,2,1
10,97,entretenimiento,interested,2,1
79,181,entretenimiento,save,2,1
0,505,deportivo,save,2,1
113,547,deportivo,view,0,0
32,322,cultural,uninterested,0,0
1,481,entretenimiento,view,0,0
19,73,otro,interested,2,1
161,359,otro,interested,2,1
91,188,cultural,uninterested,0,0
42,355,cultural,view,0,0
90,12,deportivo,save,2,1
18,15,gastronomico,save,2,1
139,97,entretenimiento,view,0,0
115,427,otro,view,1,1
154,407,deportivo,view,0,0
125,2,entretenimiento,view,0,0
2,443,otro,save,2,1
79,599,entretenimiento,view,1,1
194,352,otro,view,1,1
20,24,entretenimiento,interested,2,1
150,463,deportivo,uninterested,0,0
187,564,entretenimiento,interested,2,1
141,32,gastronomico,interested,2,1
136,460,gastronomico,save,2,1
155,92,cultural,uninterested,0,0
97,442,deportivo,interested,2,1
52,350,gastronomico,interested,2,1
33,561,gastronomico,save,2,1
5,503,otro,interested,2,1
110,470,otro,uninterested,0,0
142,411,entretenimiento,view,1,1
173,94,entretenimiento,save,2,1
185,288,entretenimiento,uninterested,0,0
20,578,cultural,save,2,1
25,337,deportivo,save,2,1
12,140,otro,view,1,1
30,475,gastronomico,view,1,1
116,162,deportivo,view,0,0
80,417,deportivo,view,1,1
122,372,deportivo,interested,2,1
75,539,otro,view,1,1
136,140,otro,uninterested,0,0
50,161,deportivo,save,2,1
18,586,entretenimiento,view,0,0
62,581,gastronomico,interested,2,1
104,141,cultural,view,1,1
179,384,otro,uninterested,0,0
93,186,gastronomico,interested,2,1
18,308,cultural,view,0,0
95,17,gastronomico,view,1,1
99,187,otro,uninterested,0,0
13,229,otro,save,2,1
111,379,otro,view,0,0
187,412,otro,interested,2,1
68,558,cultural,save,2,1
2,44,deportivo,save,2,1
42,138,deportivo,save,2,1
36,365,deportivo,save,2,1
40,471,gastronomico,interested,2,1
145,152,entretenimiento,interested,2,1
147,191,deportivo,uninterested,0,0
10,375,entretenimiento,save,2,1
34,474,deportivo,view,0,0
126,329,entretenimiento,view,0,0
69,140,otro,view,0,0
73,288,entretenimiento,interested,2,1
84,58,entretenimiento,save,2,1
161,356,otro,save,2,1
89,542,cultural,view,0,0
72,407,deportivo,uninterested,0,0
40,379,otro,view,0,0
126,53,cultural,save,2,1
104,488,gastronomico,view,1,1
107,317,deportivo,view,0,0
7,269,otro,interested,2,1
39,415,entretenimiento,view,1,1
50,212,deportivo,save,2,1
6,455,entretenimiento,view,1,1
112,506,gastronomico,save,2,1
24,399,gastronomico,save,2,1
146,101,deportivo,save,2,1
19,168,deportivo,save,2,1
67,330,gastronomico,interested,2,1
93,501,cultural,uninterested,0,0
119,445,deportivo,save,2,1
146,81,otro,uninterested,0,0
134,544,cultural,view,0,0
190,414,entretenimiento,view,0,0
109,356,otro,save,2,1
82,506,gastronomico,view,0,0
171,356,otro,uninterested,0,0
95,50,deportivo,uninterested,0,0
62,489,deportivo,uninterested,0,0
187,170,entretenimiento,interested,2,1
164,90,otro,view,1,1
92,272,gastronomico,view,1,1
36,490,entretenimiento,view,0,0
174,348,gastronomico,save,2,1
47,136,deportivo,save,2,1
195,573,entretenimiento,interested,2,1
117,216,cultural,view,1,1
121,163,entretenimiento,view,0,0
136,144,otro,view,0,0
61,22,otro,view,0,0
64,0,deportivo,view,1,1
157,346,cultural,save,2,1
35,318,cultural,interested,2,1
154,555,entretenimiento,interested,2,1
172,584,otro,view,1,1
68,129,otro,uninterested,0,0
14,453,entretenimiento,view,0,0
145,71,otro,view,0,0
56,460,gastronomico,interested,2,1
62,232,gastronomico,interested,2,1
110,154,deportivo,uninterested,0,0
126,131,deportivo,view,1,1
19,229,otro,save,2,1
76,28,otro,uninterested,0,0
113,419,gastronomico,view,1,1
96,343,gastronomico,save,2,1
43,311,deportivo,view,1,1
73,423,entretenimiento,save,2,1
181,61,entretenimiento,interested,2,1
69,321,entretenimiento,interested,2,1
93,308,cultural,save,2,1
95,535,entretenimiento,uninterested,0,0
40,302,gastronomico,interested,2,1
48,365,deportivo,save,2,1
103,268,deportivo,uninterested,0,0
186,222,cultural,view,1,1
124,213,entretenimiento,view,0,0
55,584,otro,interested,2,1
191,489,deportivo,uninterested,0,0
19,12,deportivo,save,2,1
158,321,entretenimiento,view,1,1
72,108,cultural,interested,2,1
198,303,entretenimiento,view,0,0
33,263,cultural,uninterested,0,0
25,444,deportivo,save,2,1
180,546,cultural,uninterested,0,0
19,106,gastronomico,view,0,0
73,152,entretenimiento,save,2,1
1,186,gastronomico,interested,2,1
111,167,cultural,view,0,0
49,543,gastronomico,interested,2,1
77,307,entretenimiento,view,0,0
163,559,gastronomico,interested,2,1
178,528,deportivo,uninterested,0,0
52,30,otro,save,2,1
139,297,gastronomico,view,1,1
133,533,cultural,view,1,1
185,215,deportivo,save,2,1
119,588,entretenimiento,view,0,0
69,353,entretenimiento,save,2,1
113,580,otro,interested,2,1
99,377,cultural,view,1,1
0,455,entretenimiento,view,0,0
101,51,entretenimiento,uninterested,0,0
15,257,deportivo,view,1,1
102,262,entretenimiento,save,2,1
81,518,deportivo,view,0,0
71,346,cultural,uninterested,0,0
82,318,cultural,view,1,1
44,339,gastronomico,view,1,1
13,253,cultural,save,2,1
106,135,cultural,save,2,1
14,446,gastronomico,view,1,1
83,204,cultural,interested,2,1
66,566,gastronomico,uninterested,0,0
1,252,gastronomico,save,2,1
136,17,gastronomico,save,2,1
59,481,entretenimiento,interested,2,1
186,577,deportivo,save,2,1
49,578,cultural,uninterested,0,0
39,524,gastronomico,save,2,1
15,482,entretenimiento,view,1,1
156,228,gastronomico,view,0,0
155,284,deportivo,interested,2,1
54,21,gastronomico,save,2,1
110,487,deportivo,save,2,1
147,138,deportivo,uninterested,0,0
86,568,gastronomico,view,0,0
53,335,gastronomico,save,2,1
76,309,cultural,save,2,1
192,503,otro,view,0,0
130,14,entretenimiento,save,2,1
127,228,gastronomico,save,2,1
173,400,cultural,interested,2,1
194,472,cultural,uninterested,0,0
0,156,deportivo,view,1,1
11,92,cultural,save,2,1
135,143,otro,view,0,0
71,17,gastronomico,view,0,0
79,56,deportivo,save,2,1
112,482,entretenimiento,view,0,0
111,150,gastronomico,interested,2,1
17,483,entretenimiento,save,2,1
175,158,cultural,view,1,1
133,132,cultural,interested,2,1
81,532,entretenimiento,uninterested,0,0
178,139,gastronomico,save,2,1
40,224,gastronomico,uninterested,0,0
109,470,otro,save,2,1
183,286,cultural,view,1,1
107,299,otro,uninterested,0,0
53,105,entretenimiento,interested,2,1
98,420,otro,uninterested,0,0
174,124,gastronomico,save,2,1
128,446,gastronomico,interested,2,1
87,447,cultural,save,2,1
5,156,deportivo,view,0,0
117,225,gastronomico,save,2,1
30,34,gastronomico,uninterested,0,0
43,531,entretenimiento,save,2,1
9,438,deportivo,view,0,0
69,555,entretenimiento,interested,2,1
114,525,entretenimiento,save,2,1
114,36,entretenimiento,interested,2,1
113,178,otro,view,1,1
134,70,gastronomico,interested,2,1
191,403,gastronomico,save,2,1
82,359,otro,save,2,1
94,459,deportivo,interested,2,1
99,164,cultural,save,2,1
140,126,otro,save,2,1
39,490,entretenimiento,save,2,1
38,455,entretenimiento,view,1,1
29,28,otro,save,2,1
85,560,entretenimiento,interested,2,1
139,128,gastronomico,save,2,1
34,27,deportivo,save,2,1
125,270,cultural,interested,2,1
152,42,cultural,save,2,1
33,192,gastronomico,save,2,1
155,229,otro,view,0,0
180,420,otro,save,2,1
116,248,entretenimiento,interested,2,1
11,548,gastronomico,save,2,1
105,230,cultural,uninterested,0,0
48,305,cultural,view,1,1
124,509,otro,view,1,1
168,223,otro,view,0,0
84,455,entretenimiento,interested,2,1
81,260,cultural,view,1,1
23,339,gastronomico,interested,2,1
71,215,deportivo,uninterested,0,0
137,175,otro,view,1,1
123,104,otro,uninterested,0,0
58,330,gastronomico,interested,2,1
50,55,entretenimiento,view,1,1
192,542,cultural,view,1,1
163,530,gastronomico,save,2,1
36,469,deportivo,interested,2,1
68,216,cultural,save,2,1
121,11,otro,uninterested,0,0
59,433,entretenimiento,interested,2,1
109,22,otro,view,1,1
55,326,deportivo,view,0,0
194,126,otro,interested,2,1
90,212,deportivo,save,2,1
41,150,gastronomico,interested,2,1
59,588,entretenimiento,save,2,1
190,79,otro,save,2,1
22,564,entretenimiento,interested,2,1
77,232,gastronomico,view,0,0
76,44,deportivo,save,2,1
160,550,otro,save,2,1
110,24,entretenimiento,uninterested,0,0
53,538,entretenimiento,save,2,1
65,203,deportivo,interested,2,1
146,401,deportivo,view,1,1
160,249,otro,view,1,1
0,104,otro,view,1,1
170,383,entretenimiento,view,1,1
73,101,deportivo,view,0,0
195,452,entretenimiento,save,2,1
178,261,cultural,uninterested,0,0
52,460,gastronomico,view,0,0
188,128,gastronomico,save,2,1
73,247,deportivo,uninterested,0,0
197,155,cultural,save,2,1
162,6,deportivo,save,2,1
165,527,entretenimiento,view,1,1
142,425,cultural,view,1,1
117,257,deportivo,save,2,1
19,457,deportivo,view,1,1
61,62,entretenimiento,interested,2,1
32,130,otro,view,1,1
150,526,deportivo,uninterested,0,0
185,275,gastronomico,interested,2,1
124,60,otro,save,2,1
115,335,gastronomico,view,0,0
77,75,deportivo,save,2,1
6,216,cultural,view,0,0
89,538,entretenimiento,view,1,1
92,186,gastronomico,interested,2,1
96,112,deportivo,save,2,1
63,220,otro,save,2,1
145,483,entretenimiento,uninterested,0,0
97,342,gastronomico,view,0,0
194,316,cultural,interested,2,1
96,269,otro,uninterested,0,0
76,26,gastronomico,view,0,0
140,486,entretenimiento,interested,2,1
87,593,entretenimiento,view,1,1
69,261,cultural,uninterested,0,0
102,375,entretenimiento,uninterested,0,0
58,566,gastronomico,interested,2,1
59,180,entretenimiento,save,2,1
189,382,deportivo,interested,2,1
74,82,otro,save,2,1
29,308,cultural,save,2,1
119,131,deportivo,view,1,1
176,354,deportivo,save,2,1
62,506,gastronomico,view,1,1
49,322,cultural,view,1,1
25,548,gastronomico,view,0,0
62,120,gastronomico,save,2,1
16,329,entretenimiento,save,2,1
43,15,gastronomico,view,0,0
140,60,otro,view,1,1
171,249,otro,save,2,1
84,54,entretenimiento,save,2,1
140,2,entretenimiento,view,1,1
109,202,gastronomico,view,0,0
184,109,otro,interested,2,1
50,27,deportivo,view,1,1
13,279,entretenimiento,interested,2,1
165,343,gastronomico,uninterested,0,0
4,141,cultural,view,0,0
189,465,deportivo,view,1,1
103,59,deportivo,save,2,1
65,4,deportivo,view,1,1
102,122,entretenimiento,interested,2,1
132,107,cultural,save,2,1
8,237,cultural,uninterested,0,0
150,109,otro,view,1,1
96,56,deportivo,uninterested,0,0
189,47,otro,uninterested,0,0
29,262,entretenimiento,save,2,1
53,115,otro,save,2,1
44,150,gastronomico,interested,2,1
40,391,gastronomico,interested,2,1
105,341,deportivo,view,0,0
77,162,deportivo,interested,2,1
76,438,deportivo,interested,2,1
44,507,gastronomico,view,1,1
44,597,gastronomico,uninterested,0,0
63,456,cultural,interested,2,1
160,248,entretenimiento,view,0,0
146,101,deportivo,interested,2,1
59,206,entretenimiento,interested,2,1
98,413,otro,save,2,1
85,179,entretenimiento,save,2,1
99,378,cultural,interested,2,1
163,492,gastronomico,save,2,1
68,167,cultural,view,1,1
148,163,entretenimiento,save,2,1
113,277,cultural,uninterested,0,0
100,407,deportivo,view,1,1
53,488,gastronomico,view,1,1
162,590,cultural,save,2,1
86,157,deportivo,save,2,1
181,397,entretenimiento,save,2,1
151,189,otro,save,2,1
40,428,cultural,uninterested,0,0
190,229,otro,save,2,1
54,293,otro,save,2,1
84,143,otro,interested,2,1
6,246,entretenimiento,interested,2,1
37,298,gastronomico,interested,2,1
192,559,gastronomico,uninterested,0,0
19,505,deportivo,view,1,1
128,239,gastronomico,interested,2,1
22,344,entretenimiento,interested,2,1
121,566,gastronomico,interested,2,1
198,4,deportivo,uninterested,0,0
70,480,deportivo,save,2,1
141,19,deportivo,view,0,0
35,394,cultural,view,1,1
33,292,deportivo,view,0,0
50,513,entretenimiento,interested,2,1
101,192,gastronomico,interested,2,1
162,161,deportivo,view,1,1
103,361,deportivo,view,1,1
35,599,entretenimiento,interested,2,1
150,307,entretenimiento,view,0,0
101,268,deportivo,view,0,0
170,55,entretenimiento,view,1,1
105,392,cultural,interested,2,1
145,294,entretenimiento,uninterested,0,0
6,127,entretenimiento,save,2,1
153,451,gastronomico,view,1,1
89,584,otro,view,0,0
102,252,gastronomico,view,0,0
69,34,gastronomico,uninterested,0,0
20,222,cultural,uninterested,0,0
55,532,entretenimiento,save,2,1
52,280,cultural,view,0,0
25,50,deportivo,interested,2,1
18,505,deportivo,save,2,1
9,377,cultural,view,1,1
102,368,otro,interested,2,1
151,85,entretenimiento,uninterested,0,0
12,165,gastronomico,interested,2,1
9,532,entretenimiento,interested,2,1
106,413,otro,uninterested,0,0
8,74,deportivo,uninterested,0,0
154,81,otro,view,1,1
197,520,deportivo,interested,2,1
84,82,otro,uninterested,0,0
53,249,otro,view,1,1
122,125,gastronomico,save,2,1
151,33,deportivo,view,1,1
123,518,deportivo,view,1,1
126,562,cultural,interested,2,1
149,16,entretenimiento,uninterested,0,0
77,4,deportivo,view,1,1
133,233,cultural,view,1,1
33,470,otro,uninterested,0,0
76,547,deportivo,interested,2,1
197,218,entretenimiento,uninterested,0,0
121,377,cultural,view,0,0
75,192,gastronomico,save,2,1
61,16,entretenimiento,uninterested,0,0
127,433,entretenimiento,uninterested,0,0
31,293,otro,view,0,0
164,230,cultural,interested,2,1
19,84,entretenimiento,uninterested,0,0
55,411,entretenimiento,interested,2,1
169,259,entretenimiento,save,2,1
88,109,otro,interested,2,1
127,76,gastronomico,view,1,1
162,470,otro,interested,2,1
181,379,otro,interested,2,1
70,268,deportivo,view,1,1
72,45,cultural,view,1,1
27,440,otro,interested,2,1
110,231,otro,view,1,1
93,303,entretenimiento,uninterested,0,0
47,43,entretenimiento,save,2,1
99,261,cultural,save,2,1
6,321,entretenimiento,view,1,1
10,564,entretenimiento,view,1,1
56,323,deportivo,save,2,1
107,266,otro,view,1,1
179,5,cultural,view,1,1
163,421,gastronomico,save,2,1
153,599,entretenimiento,uninterested,0,0
194,370,cultural,view,1,1
120,322,cultural,interested,2,1
31,186,gastronomico,save,2,1
141,359,otro,view,1,1
3,185,otro,interested,2,1
134,351,gastronomico,view,1,1
69,294,entretenimiento,interested,2,1
29,477,entretenimiento,view,1,1
63,565,otro,interested,2,1
198,558,cultural,uninterested,0,0
37,17,gastronomico,interested,2,1
111,589,gastronomico,save,2,1
10,334,otro,view,1,1
32,17,gastronomico,interested,2,1
6,104,otro,save,2,1
182,248,entretenimiento,view,0,0
156,513,entretenimiento,interested,2,1
194,268,deportivo,view,0,0
142,345,gastronomico,interested,2,1
160,109,otro,view,1,1
130,228,gastronomico,view,0,0
56,509,otro,uninterested,0,0
143,25,cultural,interested,2,1
58,198,gastronomico,view,1,1
169,455,entretenimiento,save,2,1
61,412,otro,view,0,0
3,356,otro,view,1,1
88,381,entretenimiento,view,0,0
78,21,gastronomico,view,0,0
71,5,cultural,interested,2,1
154,580,otro,save,2,1
176,325,deportivo,interested,2,1
139,100,gastronomico,interested,2,1
99,300,gastronomico,view,1,1
193,72,gastronomico,view,1,1
81,124,gastronomico,uninterested,0,0
107,70,gastronomico,view,0,0
141,275,gastronomico,save,2,1
131,470,otro,view,1,1
157,350,gastronomico,view,1,1
117,510,cultural,interested,2,1
46,370,cultural,save,2,1
47,526,deportivo,save,2,1
54,554,cultural,view,1,1
20,240,cultural,view,1,1
84,379,otro,view,1,1
136,181,entretenimiento,interested,2,1
149,393,gastronomico,view,0,0
127,1,deportivo,view,1,1
42,300,gastronomico,uninterested,0,0
54,447,cultural,interested,2,1
172,111,otro,uninterested,0,0
21,334,otro,save,2,1
11,428,cultural,save,2,1
47,92,cultural,view,0,0
25,361,deportivo,view,1,1
33,488,gastronomico,save,2,1
196,418,gastronomico,interested,2,1
151,217,deportivo,save,2,1
121,5,cultural,view,0,0
32,33,deportivo,uninterested,0,0
31,160,deportivo,view,0,0
77,0,deportivo,view,1,1
11,92,cultural,save,2,1
164,447,cultural,view,1,1
154,2,entretenimiento,view,1,1
5,508,gastronomico,view,1,1
37,439,gastronomico,interested,2,1
173,48,cultural,save,2,1
94,168,deportivo,view,1,1
115,176,cultural,view,1,1
199,79,otro,interested,2,1
21,479,entretenimiento,view,0,0
136,291,otro,view,0,0
74,535,entretenimiento,view,1,1
3,121,gastronomico,save,2,1
193,387,otro,interested,2,1
26,462,cultural,uninterested,0,0
109,438,deportivo,view,0,0
88,412,otro,interested,2,1
107,512,otro,save,2,1
141,570,gastronomico,save,2,1
104,61,entretenimiento,view,0,0
62,460,gastronomico,save,2,1
140,452,entretenimiento,view,1,1
161,437,otro,view,1,1
62,581,gastronomico,view,1,1
91,596,otro,view,1,1
162,412,otro,save,2,1
106,53,cultural,view,1,1
38,197,entretenimiento,view,1,1
7,250,cultural,view,0,0
86,251,cultural,view,0,0
137,202,gastronomico,interested,2,1
179,212,deportivo,view,0,0
111,446,gastronomico,interested,2,1
32,548,gastronomico,interested,2,1
26,252,gastronomico,interested,2,1
127,106,gastronomico,interested,2,1
87,536,deportivo,view,0,0
24,452,entretenimiento,interested,2,1
99,167,cultural,interested,2,1
100,282,deportivo,interested,2,1
56,377,cultural,view,0,0
36,177,deportivo,uninterested,0,0
56,254,otro,view,0,0
93,321,entretenimiento,uninterested,0,0
98,420,otro,save,2,1
112,207,gastronomico,view,1,1
147,591,cultural,view,1,1
78,178,otro,view,1,1
105,385,gastronomico,save,2,1
85,146,gastronomico,uninterested,0,0
13,129,otro,interested,2,1
106,183,gastronomico,view,0,0
59,22,otro,save,2,1
149,263,cultural,interested,2,1
68,74,deportivo,view,0,0
28,431,gastronomico,uninterested,0,0
47,161,deportivo,interested,2,1
118,230,cultural,uninterested,0,0
126,474,deportivo,interested,2,1
35,348,gastronomico,interested,2,1
13,133,otro,interested,2,1
135,305,cultural,save,2,1
36,197,entretenimiento,view,0,0
187,57,otro,uninterested,0,0
178,324,gastronomico,view,1,1
101,21,gastronomico,save,2,1
104,143,otro,uninterested,0,0
133,98,cultural,view,1,1
35,155,cultural,view,1,1
12,530,gastronomico,save,2,1
68,554,cultural,uninterested,0,0
139,268,deportivo,interested,2,1
172,539,otro,save,2,1
176,318,cultural,interested,2,1
